id,nombre,estado,detalle,values_updated_at,filas
10404,Precio medio horario componente mecanismo de ajuste RD-L 10/2022 contratación libre,vacio,sin valores (aún no publicado),,0
10405,Precio medio horario componente mecanismo de ajuste RD-L 10/2022 comercializadores de referencia,vacio,sin valores (aún no publicado),,0
10406,RD-L 10/2022 mercado diario e intradiario - Mensual,vacio,sin valores (aún no publicado),,0
10407,RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas - Mensual,vacio,sin valores (aún no publicado),,0
10408,RD-L 10/2022 restricciones tÃ©cnicas y mercados de balance - Mensual,vacio,sin valores (aún no publicado),,0
10409,RD-L 10/2022 mercado diario e intradiario - Anual,vacio,sin valores (aún no publicado),,0
10410,RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas - Anual,vacio,sin valores (aún no publicado),,0
10411,RD-L 10/2022 restricciones técnicas y mercados de balance - Anual,vacio,sin valores (aún no publicado),,0
10412,Precio medio ponderado de activación del servicio de respuesta activa de la demanda,vacio,sin valores (aún no publicado),,0
10456,Porcentaje de Energía Renovable No Integrable por restricciones técnicas RTT en el PDBF Fase 1,vacio,sin valores (aún no publicado),,0
10457,Porcentaje de Energía Renovable No Integrable por restricciones técnicas RTD en PDBF Fase 1,vacio,sin valores (aún no publicado),,0
10460,Porcentaje de Energía Renovable No Integrable por restricciones técnicas en la RTT,vacio,sin valores (aún no publicado),,0
10461,Porcentaje de Energía Renovable No Integrable por restricciones técnicas en la RTD,vacio,sin valores (aún no publicado),,0
10462,Porcentaje de Energía Renovable No Integrable por restricciones técnicas,vacio,sin valores (aún no publicado),,0
10463,Precio medio ponderado reserva de regulación secundaria a bajar,ok,,2026-08-12T20:10:47.000+02:00,192
10489,Porcentaje de energía renovable no integrable por Balance SNP,vacio,sin valores (aún no publicado),,0
10518,Energía asignada por restricciones técnicas diario Fase I Absoluto RSI,ok,,2026-08-12T17:30:57.000+02:00,122
10523,Precio medio cuarto horario componente importe participación servicios,ok,,2026-08-12T17:25:47.000+02:00,192
10524,Precio medio cuarto horario componente importe participación servicios comercializadores de referencia,ok,,2026-08-12T17:25:46.000+02:00,192
10525,Precio medio cuarto horario componente importe participación servicios contratación libre,ok,,2026-08-12T17:25:45.000+02:00,192
